0.58368948 0.41836691 0.38090161 0.36486099 0.56874498  0.5891393 0.41986583 0.31265123 0.36727124 0.26343344 0.64150692  0.5463974 0.60396955 0.36172822 0.60783977 0.33081168 0.74687628 0.48829624 0.52111483
0.61035033 0.41468761 0.35521175 0.34173721  0.5806852 0.58666888 0.36109661 0.31165359 0.28143849 0.22998911 0.69011659 0.60788464 0.58881772 0.32676353 0.62002729 0.30982669 0.75545359 0.42735419 0.59225019
0.62377972  0.4074974 0.35472634 0.33331087 0.58750564 0.56756624 0.34748297 0.30370562 0.27648564 0.22691887 0.71056051 0.62792749 0.57255947 0.31349549 0.63021209 0.28427612 0.76512893 0.42813341 0.62448711
0.62304175 0.40617044 0.35587009 0.33457957 0.58318302 0.56231651 0.35409087 0.30407515 0.27515322 0.22064068 0.71154239 0.63387441 0.57329185 0.30499673 0.63253485  0.2772207 0.77185767 0.43053007 0.62701802
0.62216814 0.40740565 0.35474648 0.33772312 0.58137453  0.5606738 0.35374461 0.30480169 0.27489377 0.22394342  0.7109494 0.63395267 0.57468523 0.30479452 0.63293999  0.2773051 0.77242523 0.42879426 0.62733512
0.62269983 0.41134992 0.35459976  0.3374045 0.58131612  0.5605143 0.35344717  0.3037901  0.2751746 0.22339843 0.71099898  0.6336036 0.57377426 0.30465745 0.63388937 0.27476781 0.77265305 0.42872792 0.62683864
0.61601093 0.41096107 0.35360507 0.33716772 0.58018417 0.56061263 0.35354685 0.30389193 0.27534165 0.22245254 0.71119076 0.63343783 0.57316423  0.3043579 0.63498249 0.27469164 0.77298279 0.42851904 0.62583077
0.61328278 0.41806092 0.35056123 0.33731389 0.58053394 0.56061324 0.35370433 0.30426811 0.27537118 0.22503046 0.71031131 0.63313291 0.57317076 0.30454199 0.63246325 0.27497956 0.77278963 0.42912086 0.62642276
0.60596257 0.41879192 0.35149425 0.33822273 0.58013762 0.56028711 0.35285452 0.30405765 0.27717028 0.22415689 0.71048515 0.63351959 0.57267445 0.30441879 0.63375068 0.27472565 0.77353882 0.42953955 0.62693513
0.60611132 0.41722364 0.35017222 0.33876483 0.57947127 0.55993378 0.35114183 0.30639637 0.27774258 0.22393617  0.7093069 0.63307756 0.57256373 0.30503944 0.63191095  0.2751638 0.77358346  0.4280554  0.6271271
0.59688465 0.42137982 0.34851747 0.33668832 0.57750753 0.55993934 0.35068692 0.30628218 0.27749848 0.22410221  0.7093333 0.63354932 0.57337752 0.30557745 0.63373446 0.27650033 0.77305377 0.42698121  0.6270505
0.57292115 0.42414194 0.34574101 0.33611564 0.57732523 0.56014011 0.35249815 0.30579819 0.27891338  0.2230387 0.70866482  0.6332299 0.57290668 0.30545263 0.63221034 0.27594122 0.77308144 0.42807415 0.62736455
0.52193673 0.42416697 0.34225935 0.33961285 0.57742097 0.55975365  0.3554917 0.30595707 0.28152106 0.22388715 0.70556054 0.63305434 0.57288957 0.30629877  0.6310327 0.27669422 0.77336657 0.43030283 0.62753278
0.49605866 0.41736862 0.32648241 0.34753844 0.57663547 0.56011903 0.36333705   0.308927 0.28561076  0.2241083 0.69857663 0.63016284 0.57355543  0.3062386 0.63028318 0.27779256 0.77369232 0.43000797 0.62697216
0.62454024  0.4010649 0.34944233 0.35195977 0.57651776 0.56222055 0.36689973 0.31036751 0.28734679 0.22701585 0.69359077 0.62775902 0.57453839 0.30600968 0.63170953 0.28039653 0.77411802 0.43099161 0.62538059
0.62083273 0.41286923  0.3508717 0.33652715 0.58118123 0.56259276 0.35305573 0.30437944 0.27396598 0.23041298 0.70917464 0.62971177  0.5763626 0.30537724 0.63229623  0.2791308 0.77186042 0.43042707 0.62351846
0.62437977 0.41379849 0.35477159 0.33518596 0.57953706 0.56092092 0.35372967 0.30372314 0.27641192 0.22446746 0.71148678 0.63320686 0.57264551 0.30321217 0.63212818 0.27552703 0.77275494 0.42859209 0.62519472
 0.6234833 0.41114293 0.35495821  0.3346487 0.57539929 0.56005364 0.35498766 0.30358261 0.27687593 0.22509971 0.71229811 0.63410219 0.57307237  0.3000815 0.63178033 0.27578552 0.77278841 0.42948798 0.62668697
0.62288377 0.40890193 0.35575481 0.33611506 0.57481105 0.55968154 0.35306835 0.30371966 0.28212619 0.22606968 0.71231297 0.63263555 0.57324046 0.29750804 0.63071856 0.27596792 0.77250378 0.42953778 0.62628385
0.62247782 0.41070956 0.35555021 0.33676226 0.57576139 0.55864833 0.35712662 0.30207577 0.28473933 0.22622487 0.71086965 0.63212867 0.57405056 0.29232398 0.63088911 0.27609401 0.77218192 0.43004173 0.62513407
0.62267803 0.43060118 0.35623414 0.33667673 0.57785687 0.55651979 0.35748527 0.30464038 0.28559764 0.22579006 0.70994113 0.63209902 0.57527347 0.29206555 0.63168865 0.27716556 0.77118559 0.42963701 0.62414232
 0.6259762 0.42576274 0.35662849 0.33258113 0.57808178 0.55594546 0.35792129 0.30330715 0.30070563 0.22439757 0.71187937 0.63146073 0.57404979 0.29269486 0.63116616 0.27763469 0.77101295 0.42996558 0.62459066
0.62471931 0.42415158 0.35913885  0.3322352 0.57651169 0.55138768 0.36477177 0.30311319 0.31664376 0.22449867 0.71122317 0.63081479 0.57744594  0.3005027  0.6297301 0.27709879 0.77091772 0.43261105  0.6237663
0.62315053 0.42173188 0.35973621 0.32994425 0.57324954 0.54770299 0.37468432 0.30517575 0.31397957 0.22464561 0.70808486 0.63000384 0.58069889 0.30180077 0.62821679 0.28120964 0.77145306 0.43463182 0.62249082
0.62303067 0.42028526 0.36104085 0.33143959 0.57779749 0.54529437  0.3762224 0.30580675 0.31506841 0.22605125 0.70769479 0.62981843 0.57933803  0.3015574 0.62784574 0.28465295 0.77055313 0.43241858 0.62158245
0.62297745 0.40122264 0.36404709 0.33169335 0.57660621 0.53909432 0.37395065 0.30603839 0.30165016 0.22673081 0.70729338 0.63044361 0.57983775 0.30465312 0.63001502 0.28066271 0.76886931 0.43424991 0.62063951
0.61934602 0.40033864 0.36637383 0.33544502 0.57626294 0.53331767 0.36998771 0.30832526 0.30483961 0.23007521 0.70468171  0.6310187 0.57830805 0.30015568 0.63107496 0.27958196 0.76855224 0.43085183 0.61868231
0.61830877 0.39687543 0.36353971 0.33764605 0.57482777 0.52827183 0.37622536 0.30841237 0.28901171 0.23448239 0.70240482 0.63027951 0.58003278  0.2979925  0.6313549 0.27871047 0.76716615 0.43221373   0.618517
0.61848875 0.38782238 0.36211741 0.33715397 0.57495866 0.52877218 0.37280303 0.30931452  0.2914768 0.23578428  0.6977043 0.63098445 0.57522631 0.29247793 0.63197068 0.27797562 0.76026231 0.43038303 0.61712399
0.61594866 0.38153233 0.36095911  0.3367178 0.57505016 0.53231296 0.37616197 0.31010279 0.28539607 0.23623274 0.69986796 0.63085925 0.57506906 0.29057177 0.63248945 0.27760061 0.75808794 0.43049541 0.61603051
0.61583133  0.3789382 0.35967018 0.33731377 0.57379454 0.53221502 0.38099631 0.30871687  0.2822171 0.23513024 0.69957137 0.63137601 0.57337283 0.28787715 0.63337665 0.27698861 0.75273802 0.42614804 0.61600423
0.61569891 0.38851333 0.36012262 0.33709164 0.57138631 0.53169773 0.37728236 0.31013509 0.28755766 0.23655846  0.7038012  0.6249054 0.57154139  0.2890526 0.63323522 0.27716124 0.76023341 0.42611256 0.61644632
0.61792711 0.38780758 0.36087281 0.33854991 0.57153498 0.52207265 0.38027374 0.30881197 0.29120135 0.23510109  0.7017095 0.62146576 0.57256952 0.28237682 0.63256994   0.279324 0.75977666  0.4302435  0.6155016
 0.6181494 0.39379929  0.3615676 0.34201244 0.57499961 0.51868758 0.38272538 0.30785975 0.30411374 0.23478275 0.70163668 0.61697134 0.57260949 0.28354792 0.63222294 0.27944482 0.75358815 0.43138576 0.61257288
0.61858564 0.38828596 0.36297969  0.3391975 0.57548363  0.5241085 0.39015184 0.30506355 0.30384646 0.23326646 0.69805057 0.62119254 0.57516756 0.28187461  0.6313446  0.2787179 0.75586141  0.4336386 0.61093359
0.61665811 0.39179013 0.36153666 0.33879162  0.5755577 0.52414493 0.39235116 0.30624542 0.32950994 0.23420885   0.689691 0.61351967 0.57465918 0.28484675 0.63177873 0.27973775 0.75934534 0.43175952 0.61270521
0.61547884 0.39420188 0.35931284 0.33649869 0.57392549 0.52102148 0.40380247  0.3027183 0.35225889 0.23900894 0.68306882 0.61318141 0.58014698 0.28860512 0.63144964  0.2827385 0.75042779 0.43647098 0.61068748
0.61507254 0.38589009 0.35952504 0.33800323 0.57241733 0.52318962 0.41016074 0.30452677 0.38171658 0.24363156 0.68462349 0.61642563 0.58398494 0.29237375 0.62831228 0.28783455 0.74954815  0.4416399  0.6061231
0.61302503 0.38368692 0.36059838 0.34262057 0.57107876 0.52764998 0.42048205 0.29960224 0.40103591 0.25624785 0.68479657  0.6098078 0.58804162 0.29173861 0.62678704 0.29123528 0.75078993 0.44562394 0.60355539
 0.6119029 0.37957429 0.36102136 0.34511077 0.56996723 0.52991382 0.43154856   0.298527 0.38972452 0.25674382 0.67467328 0.60523756 0.59440303 0.29566132 0.62372661 0.29348324 0.74499153 0.44836724 0.59893787
0.61070283 0.38155969 0.36038362  0.3469471 0.57115404  0.5337243 0.43041305 0.30120126 0.37178328 0.25593624 0.67184101 0.61052582 0.58913659 0.29539941 0.62113094 0.29462045 0.73498375 0.43988503 0.59784745
0.61153625 0.37414222 0.36135848 0.34598165 0.57230789 0.52748455 0.43259059 0.29927567 0.40733975 0.25822302 0.68454634 0.60907492 0.58447341 0.29961688 0.62192332 0.29126918   0.734728 0.44082465 0.60151844
 0.6096906 0.36496473 0.36382433 0.34651939 0.56660089  0.5384439  0.4870326 0.30478159 0.43287318 0.27670799 0.67844774  0.6040106 0.59233326 0.29248226 0.62476193  0.2928295  0.7245319 0.44821064 0.59831238
0.60567993  0.3692264 0.36321568 0.34924223 0.56955773 0.54329246 0.50387782 0.30481693 0.48036048 0.27855297 0.67544967 0.59627172 0.59795509 0.28621587 0.62218581 0.30031733 0.70915546 0.44505897 0.59008178
0.60472983 0.35943224 0.36437318 0.34737315 0.56880333 0.54255098 0.53546635 0.30237643 0.48229895 0.26955711 0.67874205 0.58393334 0.60729157  0.2843101 0.61370035 0.30292047 0.69769557 0.44642381 0.58517901
0.60340778 0.34532225  0.3688275 0.34901561 0.56953099 0.54945039 0.55130984 0.30439124 0.47806436 0.29881411 0.67642255 0.58079593 0.60643453 0.28532253 0.60783498 0.30778865 0.69363953 0.44358469 0.58264873
0.60043675 0.34406344 0.36846215 0.34947626 0.57112061 0.54908887 0.56227435 0.30472549 0.46511515 0.29710924 0.67897188 0.58282483 0.60405425 0.28085432 0.60568881 0.31080614 0.68284982 0.44102372 0.57453383
0.60145401 0.35109316 0.37073969 0.35042063 0.57285646 0.54659097 0.57213645 0.29835539   0.460572 0.29334384 0.67768718 0.57833719 0.59894046 0.28242098 0.59760615  0.3124453  0.6890859 0.43851318 0.57615077
0.60248641 0.34722491 0.37085414 0.34687617 0.57585776 0.54867224 0.58169297 0.29966805 0.46441902 0.30909517 0.67951335 0.57505976 0.59371117 0.28846555  0.6024446 0.31432159 0.68595229 0.43999751 0.57594841
