0.29664093 0.48881961  0.4897093 0.30596809 0.44933392 0.61134968 0.36014373  0.4110525  0.3621722 0.60543612 0.54985236  0.1573207 0.24037085 0.25066376 0.49438845 0.35202405 0.44499463 0.61932593 0.57690646
0.37664956 0.42034774 0.47619163 0.28761763 0.45522168 0.55000184  0.3623545  0.3886884  0.3705809 0.54298683 0.56950692 0.17065762 0.27110918 0.31614372 0.48118579 0.36263265 0.40505811  0.6217441 0.48879479
0.37095345    0.44735 0.49208698 0.30526665 0.45536788 0.56493232 0.36600522 0.38998872 0.36880097 0.54980334 0.57315698 0.17896271 0.27499739 0.31464099 0.49593173 0.37148388 0.39763522 0.60939583 0.50791539
0.36628776 0.44202065 0.49024332 0.29789922 0.45440321 0.56692545 0.36104498 0.38799695 0.36698643 0.54979871 0.57479271 0.17559981 0.26862542 0.31357714  0.4939523 0.36394848 0.39979028 0.61520948 0.50256802
0.36715834 0.44212529 0.49155077 0.30002848  0.4567187 0.56538609  0.3616542  0.3880616 0.36807734 0.54921368  0.5759386 0.17685217 0.27011123 0.31546024  0.4941617 0.36669015  0.3986214 0.61480173 0.50248504
0.36601256 0.44259685 0.49110794 0.29880271 0.45391614 0.56617913  0.3609578 0.38724332 0.36600164 0.54938674 0.57619869 0.17610445 0.26954612 0.31523487 0.49457667 0.36563923 0.39824463 0.61551489 0.50268104
0.37358815 0.44039238 0.49162822 0.29880663 0.45433246 0.56602093  0.3626959  0.3872271 0.36379554 0.54911011 0.57652527 0.17653382 0.26984904  0.3168653  0.4953178 0.36619401 0.39855604  0.6154482  0.5024177
0.37268647  0.4423871 0.49210632 0.29885049 0.45426309   0.566541 0.36456284 0.38713168 0.36155389 0.54963452 0.57794524 0.17613577 0.26961769 0.31762751 0.49730573 0.36639369 0.39822545  0.6146768 0.50610813
0.37247995  0.4415697 0.49201977  0.2983819 0.45566393 0.56663549 0.36361603 0.38598021 0.36170315 0.54947921 0.57853184 0.17607559 0.26930266 0.31707887 0.49480809 0.36619678 0.39796102 0.61615159 0.50504185
0.37275868 0.43968872 0.49256494 0.29835399 0.45428933 0.56748582 0.36470093 0.38533903 0.36203892 0.54944179 0.57873093 0.17532674 0.26979738  0.3165495 0.49475606 0.36607613 0.39869126 0.61500589 0.50461763
0.37104734 0.43773513 0.49207795 0.29915912 0.45449192 0.56694358 0.36164299 0.38640073 0.36210294 0.54926912 0.58098217 0.17649364 0.26964989 0.31659991 0.49491358 0.36651646 0.39791591  0.6151902 0.50248974
